system:index,AREASQKM,ELEVATION,FCODE,FDATE,FTYPE,GNIS_ID,GNIS_NAME,PERMANENT_,REACHCODE,RESOLUTION,SHAPE_AREA,SHAPE_LENG,VISIBILITY,date,mean,.geo
LE07_023030_20220628_00000000000000000000,1.362,,39004,1337929200000,390,01576866,Lake Wingra,143249705,07090002003126,2,1.50471649153E-4,0.098160963540659,0,2022-06-28,-0.023083336058712507,"{""type"":""Polygon"",""coordinates"":[[[-89.43233714505553,43.05321373290967],[-89.43233274144312,43.05307103338178],[-89.43207408250316,43.05259393697155],[-89.43202499270188,43.052375452203414],[-89.43186898779983,43.05224163105151],[-89.43161032585138,43.052085595514406],[-89.43147207854558,43.05191615361953],[-89.43173521726122,43.05130079671359],[-89.4317842352279,43.051059974136855],[-89.4317842352279,43.05093069935951],[-89.43171738596827,43.05064529619513],[-89.43162815719222,43.05042682652337],[-89.4313918010389,43.050114651905176],[-89.43101726679437,43.049686588602405],[-89.43094146433148,43.049530486413744],[-89.43078985897341,43.04931199859046],[-89.43070958009322,43.04911579256828],[-89.4308656617245,43.04898647144109],[-89.43112873224949,43.04856733553931],[-89.43134725850369,43.04842468966018],[-89.43146319893724,43.048388961127635],[-89.43161480173526,43.04831762499302],[-89.4316415126447,43.048277527985725],[-89.43164598852509,43.04824628543831],[-89.43165046440495,43.04822845262149],[-89.43156571136852,43.04819721299055],[-89.43147655444497,43.04819721622469],[-89.43124019739301,43.04826857719573],[-89.43108859317073,43.048344358105794],[-89.43094146433148,43.0484424609721],[-89.43086118575654,43.04852274353417],[-89.4306828685595,43.04879027471272],[-89.43060258946393,43.048785876097575],[-89.43052678621275,43.04871000639448],[-89.43041972289916,43.04867435858419],[-89.43030385162564,43.04871897655193],[-89.430219095727,43.04880368118062],[-89.43009427176291,43.04888840905111],[-89.43003629959814,43.0489107176129],[-89.42984007438513,43.04891070679475],[-89.42968846483969,43.048883949881436],[-89.42938972015334,43.04875014823804],[-89.42930048616867,43.048683249488306],[-89.42922468044233,43.04860300767182],[-89.42914447060737,43.04842909829593],[-89.42909097322902,43.04836222840614],[-89.42889026717533,43.04824180252823],[-89.42870746495542,43.04817940118509],[-89.42860046895456,43.04809018664815],[-89.42854249461826,43.04796980274382],[-89.42845773497615,43.0479073698332],[-89.42816345734167,43.047786994564646],[-89.42798505588343,43.047733503961425],[-89.42786470123157,43.047720087316236],[-89.42778889277614,43.04776023562494],[-89.4278290351762,43.04782266920551],[-89.42790924765674,43.04786729903205],[-89.42801631771017,43.047880649436046],[-89.42815010072431,43.047929694713304],[-89.42830164392032,43.048032245140284],[-89.42851570943566,43.04822401073845],[-89.42892152829255,43.048446956187334],[-89.42895271718878,43.04852719888315],[-89.42893936083574,43.04857180664468],[-89.42888579098565,43.048616362582834],[-89.42868515609634,43.048665447140586],[-89.42856473135996,43.048665440743505],[-89.42835521455504,43.04863424498954],[-89.42778441646283,43.04865207272759],[-89.42745894382034,43.048701125768815],[-89.42716018243307,43.04877690800516],[-89.42677217916645,43.04891514300396],[-89.42588042158874,43.04937890997491],[-89.4252605621554,43.0496331073353],[-89.42498409524397,43.049655356614025],[-89.42483246723948,43.04962859359217],[-89.42460957302663,43.04953946421577],[-89.4245159238718,43.04950824971867],[-89.42443563236279,43.04950821780906],[-89.42443115567316,43.04953494008153],[-89.4245337583847,43.049633098199344],[-89.42480575176945,43.049762405136796],[-89.4248904469683,43.049829283206265],[-89.4248904469683,43.04986943705109],[-89.42475672522522,43.04996752200125],[-89.4245337583847,43.05006560398706],[-89.42423497508828,43.05013248629655],[-89.42392730826799,43.05015479863626],[-89.42347695947956,43.05014587136134],[-89.42338778447326,43.05016372248014],[-89.42312018605142,43.05034203237017],[-89.42295078795763,43.05040452305479],[-89.422772363186,43.050435704728194],[-89.42240677404102,43.050449053937086],[-89.42210349786511,43.05041344986641],[-89.42177357409311,43.0502840688253],[-89.42156394940818,43.05022611680006],[-89.42114484115592,43.05017259095746],[-89.42102439365576,43.0501458321586],[-89.42084162759993,43.05007453072915],[-89.42072117918457,43.050052216613565],[-89.42063199801927,43.050047766232495],[-89.42048490281971,43.05007006433019],[-89.42036445332764,43.050052194889275],[-89.419972051202,43.04994523637799],[-89.4198828683626,43.04990507670064],[-89.41958412245192,43.04984711497762],[-89.41934336209454,43.049824783937176],[-89.41883497312519,43.04982925062362],[-89.418148276664,43.04990059920705],[-89.41662326131717,43.0501503061304],[-89.41591428302496,43.050350952207765],[-89.41533904589257,43.050400032191575],[-89.41485747251305,43.050404469518384],[-89.41363126859767,43.050270717654385],[-89.41234255110871,43.05017708242389],[-89.41180301515459,43.05020380599922],[-89.41141507924264,43.050261826585],[-89.41129467461012,43.05029751057236],[-89.41116090731013,43.05036438923828],[-89.41101818317416,43.050458039990026],[-89.41094689314397,43.05054272226312],[-89.41085769014074,43.05075229089262],[-89.41061687715157,43.05098419451947],[-89.41054110815729,43.05109567059432],[-89.41045638250537,43.05133644824605],[-89.41038054097652,43.05147022177942],[-89.40971616302683,43.052152434316774],[-89.40956902760252,43.05236206789552],[-89.40947534315448,43.05255827035651],[-89.4094530235427,43.05266972070639],[-89.40947982152167,43.05303981434578],[-89.40958679656325,43.05373100555462],[-89.40968048074987,43.054159068072785],[-89.40967152405995,43.05459608131691],[-89.40960023162586,43.05485913385315],[-89.40908738463142,43.05563059660768],[-89.40886888091852,43.05607200034339],[-89.4087752670612,43.05639752310402],[-89.408770788615,43.05683898444733],[-89.4086726960706,43.05710203491144],[-89.4082892082519,43.05761931490378],[-89.40816438791529,43.05771741110706],[-89.40799940488111,43.05777981908325],[-89.40787010509169,43.057762041701864],[-89.40776753177667,43.057677291887174],[-89.40772736919565,43.057556864147365],[-89.40773184775884,43.05742311089715],[-89.40769616370913,43.057360705199095],[-89.40745981025124,43.05726704227625],[-89.40731266651505,43.057267023775935],[-89.40704069838891,43.05732058255455],[-89.40629153039791,43.05764159770504],[-89.406184546531,43.057726376695214],[-89.40638074359927,43.05778879734058],[-89.40713879494112,43.057971598473],[-89.40770952717278,43.058158909468354],[-89.40781657919045,43.05817672033208],[-89.40805733682976,43.05815885079671],[-89.40847203177934,43.05805632310599],[-89.40951991010897,43.05777542443073],[-89.41011299980455,43.0575969932449],[-89.41038501924223,43.05754350180854],[-89.41096913969189,43.05762375734905],[-89.41115642913142,43.057744197525814],[-89.41133035544487,43.05780212524578],[-89.41186989778515,43.05784229617613],[-89.41261903337504,43.05793590605764],[-89.41310063375421,43.05792251652879],[-89.41399686590697,43.057761984541635],[-89.41432237614248,43.05777090406928],[-89.41559766891075,43.05788243556607],[-89.41634680677915,43.05804290866216],[-89.41660542326866,43.058132146647054],[-89.41681500178062,43.058234690133155],[-89.41706025490667,43.0584710400403],[-89.41721191244618,43.05872069075453],[-89.41721191244618,43.05885001953751],[-89.41716728185867,43.05891690168017],[-89.41704241705345,43.05898826519188],[-89.41685515522244,43.05900161027547],[-89.41649398944915,43.05895703685435],[-89.41610602689383,43.058863438968295],[-89.41589644465965,43.05884555907986],[-89.41556646957379,43.05884558407836],[-89.4150269049613,43.05893920392818],[-89.41467915600126,43.059028391588306],[-89.41451860545936,43.05905068343029],[-89.4143090148915,43.05907302124872],[-89.41395230394865,43.05905964654154],[-89.41355991100816,43.05889905727336],[-89.41298911792644,43.05871629596922],[-89.4128999194851,43.058658286421924],[-89.41277063556056,43.05848881597384],[-89.41269927643297,43.05844874856076],[-89.41250751620225,43.0584397680514],[-89.41206606692803,43.05856461635822],[-89.41191005620067,43.058564632407894],[-89.41118763191452,43.05849330344773],[-89.41088889315724,43.05849332701132],[-89.41083089308627,43.05851117709236],[-89.41077744338214,43.0585423834027],[-89.41077296516045,43.058578063008085],[-89.41077296516045,43.058622654162114],[-89.41081753066695,43.058658289027555],[-89.41100929901322,43.0586315698466],[-89.41116090731013,43.05864493941624],[-89.41129467461012,43.0587073267843],[-89.41144628182363,43.058676104882196],[-89.41153548351214,43.05868056182604],[-89.41171829217988,43.05873408913026],[-89.41182973932926,43.05881880507319],[-89.41182533345305,43.058921371259316],[-89.41171829217988,43.05898378353171],[-89.41156220786584,43.05901053839554],[-89.41153100537544,43.05903282206159],[-89.41152652723824,43.05910864782424],[-89.41157557003599,43.05931822316665],[-89.4116514092954,43.05951445409486],[-89.41176733474214,43.05967940974396],[-89.41194125839489,43.05982214447309],[-89.41225782927873,43.059960349670845],[-89.41247183641929,43.060018330145844],[-89.41267695862297,43.06004508143549],[-89.4129445548434,43.06004956047796],[-89.41345287438479,43.05997816203906],[-89.41372487107233,43.05993362758251],[-89.41479507265782,43.05963932440434],[-89.41712720094871,43.05908187695031],[-89.41718511965611,43.05907298606584],[-89.41738133490178,43.05913094220119],[-89.41750172117978,43.05913096026804],[-89.41768009730085,43.05909527374194],[-89.41780048267778,43.05904625645161],[-89.41797885746374,43.05893027620713],[-89.41811707932054,43.05877868583401],[-89.41825530069866,43.05856465234603],[-89.41836680181687,43.0582301892132],[-89.41832664989569,43.0579893985038],[-89.41824641814802,43.05786010557893],[-89.41809476453905,43.05770852481001],[-89.41801900973478,43.05755243917986],[-89.41804125234238,43.05746773791469],[-89.4181037193396,43.05740975862205],[-89.418241940764,43.057333940870855],[-89.41838911644625,43.05728046436392],[-89.41907580876381,43.05717342168861],[-89.4193745584795,43.05708426592853],[-89.41961531864868,43.056946001344464],[-89.42006571102199,43.05659820068539],[-89.42065431138215,43.05624146330602],[-89.42103782486983,43.05605420876925],[-89.42202327371018,43.05576435082314],[-89.42274116945723,43.055514621002644],[-89.42330749069382,43.05537642453907],[-89.42369545545415,43.0553050361345],[-89.42396297781208,43.05530504481556],[-89.42426616764917,43.0553362697639],[-89.42456495071197,43.05532732232511],[-89.42471210307514,43.05530502167496],[-89.42501088279819,43.055193550893094],[-89.42510005417658,43.05517570031259],[-89.42537204370036,43.05520691439467],[-89.42567081848077,43.05519359347889],[-89.42686582302461,43.05493496002062],[-89.42773091726012,43.05482349098627],[-89.42847556772672,43.054591558327935],[-89.42865396699088,43.05455148095525],[-89.42871634517742,43.054551494934316],[-89.428836769456,43.05459157729344],[-89.42904187975525,43.054836830683705],[-89.42926929754442,43.05505085881543],[-89.4294788817428,43.05510442068359],[-89.42955916310056,43.05509104113377],[-89.42997832734909,43.054868075921085],[-89.43018343177712,43.05465404684234],[-89.43107523753304,43.05414125537333],[-89.43131159556282,43.05397174909116],[-89.43149886174251,43.0537755525998],[-89.43173962093962,43.05336086339204],[-89.43184220485152,43.0532583261981],[-89.43205177552743,43.05329395790803],[-89.43217218973373,43.05332077746973],[-89.43226134510182,43.05330292055759],[-89.43233714505553,43.05321373290967]],[[-89.41359111191319,43.05914876208297],[-89.4134261512964,43.059086366744204],[-89.41318975952215,43.05907301154243],[-89.41306936024067,43.05909528425956],[-89.41282863281424,43.059166643311244],[-89.41269479842678,43.059255806900936],[-89.41243622883083,43.05942973545555],[-89.41235591301775,43.059541170852675],[-89.41234255110871,43.05963035714544],[-89.4123871148636,43.05975524513737],[-89.41255215199921,43.05984889903901],[-89.41265911881118,43.05986226019809],[-89.41316751421135,43.05985782234234],[-89.4134974369005,43.05980876972989],[-89.41370703172873,43.0597016976345],[-89.41382295120773,43.059576888489474],[-89.41384974625436,43.05944310599407],[-89.41377391117014,43.05926917151009],[-89.41359111191319,43.05914876208297]],[[-89.43141858428976,43.05213909623663],[-89.43137844550277,43.05212126617142],[-89.43130264372648,43.052139114863955],[-89.4311778231542,43.052237172930454],[-89.43112873224949,43.05232634565914],[-89.43071405607822,43.05282129811497],[-89.43033056341325,43.0532494309015],[-89.43012545974197,43.053427759951454],[-89.42990692679204,43.05360609542119],[-89.42955468698594,43.053846955069766],[-89.42909537719946,43.05424380778483],[-89.42903299960575,43.054310686586824],[-89.42902852343207,43.05437755681628],[-89.42910432953128,43.05441771352217],[-89.42925146514877,43.05437755374976],[-89.42940307635554,43.054292820975604],[-89.42955021087083,43.05423932663659],[-89.42996937521346,43.05412340104993],[-89.43056244985553,43.05390492226394],[-89.43100838708474,43.053677487833646],[-89.43120453435638,43.053512522070505],[-89.43125362516777,43.053387645109034],[-89.43122684180611,43.05301303938104],[-89.43125362516777,43.052839157759585],[-89.43147207854558,43.05222381365205],[-89.43146319893724,43.05217924689451],[-89.43141858428976,43.05213909623663]]]}"
LE07_023030_20220818_00000000000000000000,1.362,,39004,1337929200000,390,01576866,Lake Wingra,143249705,07090002003126,2,1.50471649153E-4,0.098160963540659,0,2022-08-18,-0.07517195505988686,"{""type"":""Polygon"",""coordinates"":[[[-89.43233714505553,43.05321373290967],[-89.43233274144312,43.05307103338178],[-89.43207408250316,43.05259393697155],[-89.43202499270188,43.052375452203414],[-89.43186898779983,43.05224163105151],[-89.43161032585138,43.052085595514406],[-89.43147207854558,43.05191615361953],[-89.43173521726122,43.05130079671359],[-89.4317842352279,43.051059974136855],[-89.4317842352279,43.05093069935951],[-89.43171738596827,43.05064529619513],[-89.43162815719222,43.05042682652337],[-89.4313918010389,43.050114651905176],[-89.43101726679437,43.049686588602405],[-89.43094146433148,43.049530486413744],[-89.43078985897341,43.04931199859046],[-89.43070958009322,43.04911579256828],[-89.4308656617245,43.04898647144109],[-89.43112873224949,43.04856733553931],[-89.43134725850369,43.04842468966018],[-89.43146319893724,43.048388961127635],[-89.43161480173526,43.04831762499302],[-89.4316415126447,43.048277527985725],[-89.43164598852509,43.04824628543831],[-89.43165046440495,43.04822845262149],[-89.43156571136852,43.04819721299055],[-89.43147655444497,43.04819721622469],[-89.43124019739301,43.04826857719573],[-89.43108859317073,43.048344358105794],[-89.43094146433148,43.0484424609721],[-89.43086118575654,43.04852274353417],[-89.4306828685595,43.04879027471272],[-89.43060258946393,43.048785876097575],[-89.43052678621275,43.04871000639448],[-89.43041972289916,43.04867435858419],[-89.43030385162564,43.04871897655193],[-89.430219095727,43.04880368118062],[-89.43009427176291,43.04888840905111],[-89.43003629959814,43.0489107176129],[-89.42984007438513,43.04891070679475],[-89.42968846483969,43.048883949881436],[-89.42938972015334,43.04875014823804],[-89.42930048616867,43.048683249488306],[-89.42922468044233,43.04860300767182],[-89.42914447060737,43.04842909829593],[-89.42909097322902,43.04836222840614],[-89.42889026717533,43.04824180252823],[-89.42870746495542,43.04817940118509],[-89.42860046895456,43.04809018664815],[-89.42854249461826,43.04796980274382],[-89.42845773497615,43.0479073698332],[-89.42816345734167,43.047786994564646],[-89.42798505588343,43.047733503961425],[-89.42786470123157,43.047720087316236],[-89.42778889277614,43.04776023562494],[-89.4278290351762,43.04782266920551],[-89.42790924765674,43.04786729903205],[-89.42801631771017,43.047880649436046],[-89.42815010072431,43.047929694713304],[-89.42830164392032,43.048032245140284],[-89.42851570943566,43.04822401073845],[-89.42892152829255,43.048446956187334],[-89.42895271718878,43.04852719888315],[-89.42893936083574,43.04857180664468],[-89.42888579098565,43.048616362582834],[-89.42868515609634,43.048665447140586],[-89.42856473135996,43.048665440743505],[-89.42835521455504,43.04863424498954],[-89.42778441646283,43.04865207272759],[-89.42745894382034,43.048701125768815],[-89.42716018243307,43.04877690800516],[-89.42677217916645,43.04891514300396],[-89.42588042158874,43.04937890997491],[-89.4252605621554,43.0496331073353],[-89.42498409524397,43.049655356614025],[-89.42483246723948,43.04962859359217],[-89.42460957302663,43.04953946421577],[-89.4245159238718,43.04950824971867],[-89.42443563236279,43.04950821780906],[-89.42443115567316,43.04953494008153],[-89.4245337583847,43.049633098199344],[-89.42480575176945,43.049762405136796],[-89.4248904469683,43.049829283206265],[-89.4248904469683,43.04986943705109],[-89.42475672522522,43.04996752200125],[-89.4245337583847,43.05006560398706],[-89.42423497508828,43.05013248629655],[-89.42392730826799,43.05015479863626],[-89.42347695947956,43.05014587136134],[-89.42338778447326,43.05016372248014],[-89.42312018605142,43.05034203237017],[-89.42295078795763,43.05040452305479],[-89.422772363186,43.050435704728194],[-89.42240677404102,43.050449053937086],[-89.42210349786511,43.05041344986641],[-89.42177357409311,43.0502840688253],[-89.42156394940818,43.05022611680006],[-89.42114484115592,43.05017259095746],[-89.42102439365576,43.0501458321586],[-89.42084162759993,43.05007453072915],[-89.42072117918457,43.050052216613565],[-89.42063199801927,43.050047766232495],[-89.42048490281971,43.05007006433019],[-89.42036445332764,43.050052194889275],[-89.419972051202,43.04994523637799],[-89.4198828683626,43.04990507670064],[-89.41958412245192,43.04984711497762],[-89.41934336209454,43.049824783937176],[-89.41883497312519,43.04982925062362],[-89.418148276664,43.04990059920705],[-89.41662326131717,43.0501503061304],[-89.41591428302496,43.050350952207765],[-89.41533904589257,43.050400032191575],[-89.41485747251305,43.050404469518384],[-89.41363126859767,43.050270717654385],[-89.41234255110871,43.05017708242389],[-89.41180301515459,43.05020380599922],[-89.41141507924264,43.050261826585],[-89.41129467461012,43.05029751057236],[-89.41116090731013,43.05036438923828],[-89.41101818317416,43.050458039990026],[-89.41094689314397,43.05054272226312],[-89.41085769014074,43.05075229089262],[-89.41061687715157,43.05098419451947],[-89.41054110815729,43.05109567059432],[-89.41045638250537,43.05133644824605],[-89.41038054097652,43.05147022177942],[-89.40971616302683,43.052152434316774],[-89.40956902760252,43.05236206789552],[-89.40947534315448,43.05255827035651],[-89.4094530235427,43.05266972070639],[-89.40947982152167,43.05303981434578],[-89.40958679656325,43.05373100555462],[-89.40968048074987,43.054159068072785],[-89.40967152405995,43.05459608131691],[-89.40960023162586,43.05485913385315],[-89.40908738463142,43.05563059660768],[-89.40886888091852,43.05607200034339],[-89.4087752670612,43.05639752310402],[-89.408770788615,43.05683898444733],[-89.4086726960706,43.05710203491144],[-89.4082892082519,43.05761931490378],[-89.40816438791529,43.05771741110706],[-89.40799940488111,43.05777981908325],[-89.40787010509169,43.057762041701864],[-89.40776753177667,43.057677291887174],[-89.40772736919565,43.057556864147365],[-89.40773184775884,43.05742311089715],[-89.40769616370913,43.057360705199095],[-89.40745981025124,43.05726704227625],[-89.40731266651505,43.057267023775935],[-89.40704069838891,43.05732058255455],[-89.40629153039791,43.05764159770504],[-89.406184546531,43.057726376695214],[-89.40638074359927,43.05778879734058],[-89.40713879494112,43.057971598473],[-89.40770952717278,43.058158909468354],[-89.40781657919045,43.05817672033208],[-89.40805733682976,43.05815885079671],[-89.40847203177934,43.05805632310599],[-89.40951991010897,43.05777542443073],[-89.41011299980455,43.0575969932449],[-89.41038501924223,43.05754350180854],[-89.41096913969189,43.05762375734905],[-89.41115642913142,43.057744197525814],[-89.41133035544487,43.05780212524578],[-89.41186989778515,43.05784229617613],[-89.41261903337504,43.05793590605764],[-89.41310063375421,43.05792251652879],[-89.41399686590697,43.057761984541635],[-89.41432237614248,43.05777090406928],[-89.41559766891075,43.05788243556607],[-89.41634680677915,43.05804290866216],[-89.41660542326866,43.058132146647054],[-89.41681500178062,43.058234690133155],[-89.41706025490667,43.0584710400403],[-89.41721191244618,43.05872069075453],[-89.41721191244618,43.05885001953751],[-89.41716728185867,43.05891690168017],[-89.41704241705345,43.05898826519188],[-89.41685515522244,43.05900161027547],[-89.41649398944915,43.05895703685435],[-89.41610602689383,43.058863438968295],[-89.41589644465965,43.05884555907986],[-89.41556646957379,43.05884558407836],[-89.4150269049613,43.05893920392818],[-89.41467915600126,43.059028391588306],[-89.41451860545936,43.05905068343029],[-89.4143090148915,43.05907302124872],[-89.41395230394865,43.05905964654154],[-89.41355991100816,43.05889905727336],[-89.41298911792644,43.05871629596922],[-89.4128999194851,43.058658286421924],[-89.41277063556056,43.05848881597384],[-89.41269927643297,43.05844874856076],[-89.41250751620225,43.0584397680514],[-89.41206606692803,43.05856461635822],[-89.41191005620067,43.058564632407894],[-89.41118763191452,43.05849330344773],[-89.41088889315724,43.05849332701132],[-89.41083089308627,43.05851117709236],[-89.41077744338214,43.0585423834027],[-89.41077296516045,43.058578063008085],[-89.41077296516045,43.058622654162114],[-89.41081753066695,43.058658289027555],[-89.41100929901322,43.0586315698466],[-89.41116090731013,43.05864493941624],[-89.41129467461012,43.0587073267843],[-89.41144628182363,43.058676104882196],[-89.41153548351214,43.05868056182604],[-89.41171829217988,43.05873408913026],[-89.41182973932926,43.05881880507319],[-89.41182533345305,43.058921371259316],[-89.41171829217988,43.05898378353171],[-89.41156220786584,43.05901053839554],[-89.41153100537544,43.05903282206159],[-89.41152652723824,43.05910864782424],[-89.41157557003599,43.05931822316665],[-89.4116514092954,43.05951445409486],[-89.41176733474214,43.05967940974396],[-89.41194125839489,43.05982214447309],[-89.41225782927873,43.059960349670845],[-89.41247183641929,43.060018330145844],[-89.41267695862297,43.06004508143549],[-89.4129445548434,43.06004956047796],[-89.41345287438479,43.05997816203906],[-89.41372487107233,43.05993362758251],[-89.41479507265782,43.05963932440434],[-89.41712720094871,43.05908187695031],[-89.41718511965611,43.05907298606584],[-89.41738133490178,43.05913094220119],[-89.41750172117978,43.05913096026804],[-89.41768009730085,43.05909527374194],[-89.41780048267778,43.05904625645161],[-89.41797885746374,43.05893027620713],[-89.41811707932054,43.05877868583401],[-89.41825530069866,43.05856465234603],[-89.41836680181687,43.0582301892132],[-89.41832664989569,43.0579893985038],[-89.41824641814802,43.05786010557893],[-89.41809476453905,43.05770852481001],[-89.41801900973478,43.05755243917986],[-89.41804125234238,43.05746773791469],[-89.4181037193396,43.05740975862205],[-89.418241940764,43.057333940870855],[-89.41838911644625,43.05728046436392],[-89.41907580876381,43.05717342168861],[-89.4193745584795,43.05708426592853],[-89.41961531864868,43.056946001344464],[-89.42006571102199,43.05659820068539],[-89.42065431138215,43.05624146330602],[-89.42103782486983,43.05605420876925],[-89.42202327371018,43.05576435082314],[-89.42274116945723,43.055514621002644],[-89.42330749069382,43.05537642453907],[-89.42369545545415,43.0553050361345],[-89.42396297781208,43.05530504481556],[-89.42426616764917,43.0553362697639],[-89.42456495071197,43.05532732232511],[-89.42471210307514,43.05530502167496],[-89.42501088279819,43.055193550893094],[-89.42510005417658,43.05517570031259],[-89.42537204370036,43.05520691439467],[-89.42567081848077,43.05519359347889],[-89.42686582302461,43.05493496002062],[-89.42773091726012,43.05482349098627],[-89.42847556772672,43.054591558327935],[-89.42865396699088,43.05455148095525],[-89.42871634517742,43.054551494934316],[-89.428836769456,43.05459157729344],[-89.42904187975525,43.054836830683705],[-89.42926929754442,43.05505085881543],[-89.4294788817428,43.05510442068359],[-89.42955916310056,43.05509104113377],[-89.42997832734909,43.054868075921085],[-89.43018343177712,43.05465404684234],[-89.43107523753304,43.05414125537333],[-89.43131159556282,43.05397174909116],[-89.43149886174251,43.0537755525998],[-89.43173962093962,43.05336086339204],[-89.43184220485152,43.0532583261981],[-89.43205177552743,43.05329395790803],[-89.43217218973373,43.05332077746973],[-89.43226134510182,43.05330292055759],[-89.43233714505553,43.05321373290967]],[[-89.41359111191319,43.05914876208297],[-89.4134261512964,43.059086366744204],[-89.41318975952215,43.05907301154243],[-89.41306936024067,43.05909528425956],[-89.41282863281424,43.059166643311244],[-89.41269479842678,43.059255806900936],[-89.41243622883083,43.05942973545555],[-89.41235591301775,43.059541170852675],[-89.41234255110871,43.05963035714544],[-89.4123871148636,43.05975524513737],[-89.41255215199921,43.05984889903901],[-89.41265911881118,43.05986226019809],[-89.41316751421135,43.05985782234234],[-89.4134974369005,43.05980876972989],[-89.41370703172873,43.0597016976345],[-89.41382295120773,43.059576888489474],[-89.41384974625436,43.05944310599407],[-89.41377391117014,43.05926917151009],[-89.41359111191319,43.05914876208297]],[[-89.43141858428976,43.05213909623663],[-89.43137844550277,43.05212126617142],[-89.43130264372648,43.052139114863955],[-89.4311778231542,43.052237172930454],[-89.43112873224949,43.05232634565914],[-89.43071405607822,43.05282129811497],[-89.43033056341325,43.0532494309015],[-89.43012545974197,43.053427759951454],[-89.42990692679204,43.05360609542119],[-89.42955468698594,43.053846955069766],[-89.42909537719946,43.05424380778483],[-89.42903299960575,43.054310686586824],[-89.42902852343207,43.05437755681628],[-89.42910432953128,43.05441771352217],[-89.42925146514877,43.05437755374976],[-89.42940307635554,43.054292820975604],[-89.42955021087083,43.05423932663659],[-89.42996937521346,43.05412340104993],[-89.43056244985553,43.05390492226394],[-89.43100838708474,43.053677487833646],[-89.43120453435638,43.053512522070505],[-89.43125362516777,43.053387645109034],[-89.43122684180611,43.05301303938104],[-89.43125362516777,43.052839157759585],[-89.43147207854558,43.05222381365205],[-89.43146319893724,43.05217924689451],[-89.43141858428976,43.05213909623663]]]}"
