latitude,longitude,comments,rake,rake2
43.05334767,-89.41858764,sampled,1,1
43.0524,-89.41816683,sampled,1,1
43.05366064,-89.41815491,sampled,1,1
43.05429096,-89.41814895,sampled,1,1
43.05492128,-89.41814299,sampled,1,1
43.05460393,-89.41771621,sampled,1,1
43.0571252,-89.41769235,sampled,1,1
43.05554722,-89.41727749,sampled,1,1
43.05207828,-89.41688057,sampled,1,1
43.0527086,-89.4168746,sampled,1,1
43.05586019,-89.41684474,sampled,1,1
43.05239125,-89.41644784,sampled,1,1
43.05491252,-89.41642393,sampled,1,1
43.0520739,-89.41602108,sampled,1,1
43.05333454,-89.41600912,sampled,1,1
43.05049591,-89.4156063,sampled,1,1
43.05080888,-89.41517357,sampled,1,1
43.05396046,-89.41514362,sampled,1,1
43.05459078,-89.41513763,sampled,1,1
43.0552211,-89.41513164,sampled,1,1
43.05648173,-89.41511966,sampled,1,1
43.05774237,-89.41510768,sampled,1,1
43.05049152,-89.41474683,sampled,1,1
43.05364311,-89.41471686,sampled,1,1
43.05616438,-89.41469288,sampled,1,1
43.0567947,-89.41468689,sampled,1,1
43.05395607,-89.41428411,sampled,1,1
43.05584702,-89.41426611,sampled,1,1
43.05426903,-89.41385135,sampled,1,1
43.05080008,-89.41345463,sampled,1,1
43.05489494,-89.41298582,sampled,1,1
43.05552526,-89.41297981,sampled,1,1
43.05583821,-89.41254703,sampled,1,1
43.05646853,-89.41254101,sampled,1,1
43.05709884,-89.41253499,sampled,1,1
43.05772916,-89.41252898,sampled,1,1
43.05552084,-89.41212027,sampled,1,1
43.05615116,-89.41211425,sampled,1,1
43.05678148,-89.41210823,sampled,1,1
43.05741179,-89.4121022,sampled,1,1
43.05457316,-89.41169954,sampled,1,1
43.05488611,-89.41126676,sampled,1,1
43.05551642,-89.41126073,sampled,1,1
43.05614674,-89.4112547,sampled,1,1
43.05456874,-89.41084001,sampled,1,1
43.05645969,-89.41082191,sampled,1,1
43.05236042,-89.41043139,sampled,1,1
43.05393399,-89.40998653,sampled,1,1
43.05739852,-89.40952352,sampled,1,1
43.05708114,-89.40909676,sampled,1,1
43.05739408,-89.40866395,sampled,1,1
43.05770702,-89.40823114,sampled,1,1
43.05057387,-89.43107674,sampled,2,2
43.05120419,-89.43107091,sampled,2,2
43.05025657,-89.43064992,sampled,2,2
43.05088689,-89.43064409,sampled,2,2
43.05151721,-89.43063826,sampled,2,2
43.05214753,-89.43063243,sampled,2,2
43.04993927,-89.4302231,sampled,2,2
43.05056959,-89.43021727,sampled,2,2
43.05119991,-89.43021143,sampled,2,2
43.05246055,-89.43019976,sampled,2,2
43.05309087,-89.43019393,sampled,2,2
43.05025229,-89.42979045,sampled,2,2
43.05151293,-89.42977877,sampled,2,2
43.05214325,-89.42977293,sampled,2,2
43.05277357,-89.42976709,sampled,2,2
43.05340389,-89.42976125,sampled,2,2
43.04930467,-89.42936948,sampled,2,2
43.04993499,-89.42936364,sampled,2,2
43.05056531,-89.4293578,sampled,2,2
43.05119563,-89.42935195,sampled,2,2
43.05182595,-89.42934611,sampled,2,2
43.05245627,-89.42934026,sampled,2,2
43.0537169,-89.42932858,sampled,2,2
43.04961769,-89.42893683,sampled,2,2
43.05087832,-89.42892514,sampled,2,2
43.05150864,-89.42891929,sampled,2,2
43.05213896,-89.42891344,sampled,2,2
43.05276928,-89.42890759,sampled,2,2
43.0533996,-89.42890174,sampled,2,2
43.05402992,-89.42889589,sampled,2,2
43.04930038,-89.42851003,sampled,2,2
43.05056102,-89.42849833,sampled,2,2
43.0530823,-89.42847492,sampled,2,2
43.05371262,-89.42846906,sampled,2,2
43.04898307,-89.42808323,sampled,2,2
43.04961339,-89.42807738,sampled,2,2
43.05339531,-89.42804223,sampled,2,2
43.05402563,-89.42803638,sampled,2,2
43.04929609,-89.42765058,sampled,2,2
43.05370832,-89.42760955,sampled,2,2
43.05433864,-89.42760369,sampled,2,2
43.0496091,-89.42721792,sampled,2,2
43.05023941,-89.42721205,sampled,2,2
43.05086973,-89.42720619,sampled,2,2
43.05465165,-89.42717099,sampled,2,2
43.04929178,-89.42679113,sampled,2,2
43.0499221,-89.42678526,sampled,2,2
43.05055242,-89.42677939,sampled,2,2
43.05433434,-89.42674416,sampled,2,2
43.04960479,-89.42635846,sampled,2,2
43.05023511,-89.42635259,sampled,2,2
43.05086543,-89.42634671,sampled,2,2
43.0499178,-89.4259258,sampled,2,2
43.05054811,-89.42591992,sampled,2,2
43.05433003,-89.42588464,sampled,2,2
43.05496035,-89.42587876,sampled,2,2
43.0502308,-89.42549312,sampled,2,2
43.05086112,-89.42548724,sampled,2,2
43.04991348,-89.42506634,sampled,2,2
43.0505438,-89.42506045,sampled,2,2
43.05117412,-89.42505456,sampled,2,2
43.05495603,-89.42501923,sampled,2,2
43.05022648,-89.42463366,sampled,2,2
43.0508568,-89.42462777,sampled,2,2
43.05526903,-89.42458652,sampled,2,2
43.05053948,-89.42420098,sampled,2,2
43.05495171,-89.4241597,sampled,2,2
43.05085248,-89.42376829,sampled,2,2
43.05148279,-89.42376239,sampled,2,2
43.05463439,-89.42373289,sampled,2,2
43.05116547,-89.4233356,sampled,2,2
43.05494738,-89.42330017,sampled,2,2
43.05084814,-89.42290882,sampled,2,2
43.05147846,-89.42290291,sampled,2,2
43.05526037,-89.42286745,sampled,2,2
43.05116114,-89.42247613,sampled,2,2
43.05084381,-89.42204935,sampled,2,2
43.05147413,-89.42204343,sampled,2,2
43.05462572,-89.42201383,sampled,2,2
43.05525604,-89.42200791,sampled,2,2
43.05052648,-89.42162257,sampled,2,2
43.0511568,-89.42161665,sampled,2,2
43.0549387,-89.42158111,sampled,2,2
43.05556902,-89.42157518,sampled,2,2
43.05083946,-89.42118987,sampled,2,2
43.0521001,-89.42117802,sampled,2,2
43.05525169,-89.42114838,sampled,2,2
43.05588201,-89.42114245,sampled,2,2
43.05052213,-89.4207631,sampled,2,2
43.05115245,-89.42075717,sampled,2,2
43.05493436,-89.42072158,sampled,2,2
43.05619499,-89.42070971,sampled,2,2
43.05020479,-89.42033634,sampled,2,2
43.05083511,-89.4203304,sampled,2,2
43.05209575,-89.42031853,sampled,2,2
43.05461702,-89.42029478,sampled,2,2
43.05587766,-89.42028291,sampled,2,2
43.05051778,-89.41990364,sampled,2,2
43.05114809,-89.4198977,sampled,2,2
43.05177841,-89.41989175,sampled,2,2
43.05366937,-89.41987393,sampled,2,2
43.05619064,-89.41985016,sampled,2,2
43.05020044,-89.41947687,sampled,2,2
43.05083076,-89.41947093,sampled,2,2
43.05146107,-89.41946498,sampled,2,2
43.05209139,-89.41945904,sampled,2,2
43.05272171,-89.41945309,sampled,2,2
43.05398235,-89.4194412,sampled,2,2
43.05461266,-89.41943526,sampled,2,2
43.0558733,-89.41942336,sampled,2,2
43.05650362,-89.41941742,sampled,2,2
43.05051342,-89.41904417,sampled,2,2
43.05114373,-89.41903822,sampled,2,2
43.05177405,-89.41903227,sampled,2,2
43.05240437,-89.41902632,sampled,2,2
43.05303469,-89.41902037,sampled,2,2
43.05366501,-89.41901442,sampled,2,2
43.05555596,-89.41899657,sampled,2,2
43.05618628,-89.41899062,sampled,2,2
43.0568166,-89.41898467,sampled,2,2
43.05019608,-89.41861741,sampled,2,2
43.05082639,-89.41861146,sampled,2,2
43.05145671,-89.4186055,sampled,2,2
43.05208703,-89.41859955,sampled,2,2
43.05523862,-89.41856978,sampled,2,2
43.05586894,-89.41856382,sampled,2,2
43.05649925,-89.41855787,sampled,2,2
43.05712957,-89.41855191,sampled,2,2
43.05050905,-89.4181847,sampled,2,2
43.05113937,-89.41817874,sampled,2,2
43.05176969,-89.41817278,sampled,2,2
43.05303032,-89.41816087,sampled,2,2
43.05555159,-89.41813703,sampled,2,2
43.05618191,-89.41813107,sampled,2,2
43.05681223,-89.41812511,sampled,2,2
43.05019171,-89.41775795,sampled,2,2
43.05082202,-89.41775199,sampled,2,2
43.05145234,-89.41774602,sampled,2,2
43.05208266,-89.41774006,sampled,2,2
43.05271298,-89.4177341,sampled,2,2
43.0533433,-89.41772813,sampled,2,2
43.05397361,-89.41772217,sampled,2,2
43.05586457,-89.41770428,sampled,2,2
43.05649488,-89.41769832,sampled,2,2
43.05775552,-89.41768639,sampled,2,2
43.05050468,-89.41732523,sampled,2,2
43.051135,-89.41731927,sampled,2,2
43.05176531,-89.4173133,sampled,2,2
43.05239563,-89.41730733,sampled,2,2
43.05302595,-89.41730136,sampled,2,2
43.05365627,-89.4172954,sampled,2,2
43.0549169,-89.41728346,sampled,2,2
43.05617754,-89.41727152,sampled,2,2
43.05680786,-89.41726556,sampled,2,2
43.05743817,-89.41725959,sampled,2,2
43.05081765,-89.41689251,sampled,2,2
43.05144797,-89.41688654,sampled,2,2
43.05396924,-89.41686265,sampled,2,2
43.05459955,-89.41685668,sampled,2,2
43.05649051,-89.41683876,sampled,2,2
43.05712082,-89.41683279,sampled,2,2
43.05775114,-89.41682682,sampled,2,2
43.0505003,-89.41646577,sampled,2,2
43.05113062,-89.41645979,sampled,2,2
43.05302157,-89.41644186,sampled,2,2
43.05365189,-89.41643589,sampled,2,2
43.05428221,-89.41642991,sampled,2,2
43.05617316,-89.41641198,sampled,2,2
43.05680347,-89.416406,sampled,2,2
43.05743379,-89.41640002,sampled,2,2
43.05806411,-89.41639404,sampled,2,2
43.05144358,-89.41602706,sampled,2,2
43.05270422,-89.4160151,sampled,2,2
43.05396485,-89.41600314,sampled,2,2
43.05459517,-89.41599716,sampled,2,2
43.05648612,-89.41597921,sampled,2,2
43.05711644,-89.41597323,sampled,2,2
43.05774676,-89.41596725,sampled,2,2
43.05112623,-89.41560031,sampled,2,2
43.05238687,-89.41558834,sampled,2,2
43.05301718,-89.41558236,sampled,2,2
43.0536475,-89.41557637,sampled,2,2
43.05427782,-89.41557039,sampled,2,2
43.05679909,-89.41554644,sampled,2,2
43.05742941,-89.41554046,sampled,2,2
43.05143919,-89.41516758,sampled,2,2
43.05206951,-89.41516159,sampled,2,2
43.05269983,-89.4151556,sampled,2,2
43.05333015,-89.41514961,sampled,2,2
43.05711205,-89.41511367,sampled,2,2
43.05112184,-89.41474084,sampled,2,2
43.05175216,-89.41473484,sampled,2,2
43.05238247,-89.41472885,sampled,2,2
43.05301279,-89.41472286,sampled,2,2
43.05742501,-89.41468089,sampled,2,2
43.05080448,-89.4143141,sampled,2,2
43.0514348,-89.4143081,sampled,2,2
43.05206512,-89.4143021,sampled,2,2
43.05269543,-89.41429611,sampled,2,2
43.05332575,-89.41429011,sampled,2,2
43.05710765,-89.41425411,sampled,2,2
43.05773797,-89.41424811,sampled,2,2
43.05048712,-89.41388736,sampled,2,2
43.05111744,-89.41388136,sampled,2,2
43.05174776,-89.41387536,sampled,2,2
43.05237807,-89.41386936,sampled,2,2
43.05300839,-89.41386335,sampled,2,2
43.05363871,-89.41385735,sampled,2,2
43.0514304,-89.41344862,sampled,2,2
43.05206071,-89.41344261,sampled,2,2
43.05269103,-89.41343661,sampled,2,2
43.05332135,-89.4134306,sampled,2,2
43.05395167,-89.41342459,sampled,2,2
43.05458198,-89.41341859,sampled,2,2
43.0552123,-89.41341258,sampled,2,2
43.05647294,-89.41340056,sampled,2,2
43.05710325,-89.41339455,sampled,2,2
43.05773357,-89.41338854,sampled,2,2
43.05048272,-89.4130279,sampled,2,2
43.05111303,-89.41302189,sampled,2,2
43.05174335,-89.41301588,sampled,2,2
43.05237367,-89.41300986,sampled,2,2
43.05300399,-89.41300385,sampled,2,2
43.0536343,-89.41299784,sampled,2,2
43.05426462,-89.41299183,sampled,2,2
43.05678589,-89.41296778,sampled,2,2
43.05741621,-89.41296177,sampled,2,2
43.05079567,-89.41259516,sampled,2,2
43.05142599,-89.41258914,sampled,2,2
43.05205631,-89.41258313,sampled,2,2
43.05268662,-89.41257711,sampled,2,2
43.05331694,-89.41257109,sampled,2,2
43.05394726,-89.41256508,sampled,2,2
43.05457757,-89.41255906,sampled,2,2
43.05520789,-89.41255305,sampled,2,2
43.05110862,-89.41216241,sampled,2,2
43.05173894,-89.41215639,sampled,2,2
43.05236926,-89.41215037,sampled,2,2
43.05299958,-89.41214435,sampled,2,2
43.05362989,-89.41213833,sampled,2,2
43.05426021,-89.41213231,sampled,2,2
43.05489053,-89.41212629,sampled,2,2
43.05142157,-89.41172966,sampled,2,2
43.05205189,-89.41172364,sampled,2,2
43.05268221,-89.41171761,sampled,2,2
43.05331253,-89.41171159,sampled,2,2
43.05394284,-89.41170556,sampled,2,2
43.05520348,-89.41169351,sampled,2,2
43.05583379,-89.41168749,sampled,2,2
43.05646411,-89.41168146,sampled,2,2
43.05709443,-89.41167544,sampled,2,2
43.05173452,-89.41129691,sampled,2,2
43.05236484,-89.41129088,sampled,2,2
43.05299516,-89.41128485,sampled,2,2
43.05362547,-89.41127882,sampled,2,2
43.05425579,-89.41127279,sampled,2,2
43.05677706,-89.41124867,sampled,2,2
43.05204747,-89.41086415,sampled,2,2
43.05267779,-89.41085812,sampled,2,2
43.0533081,-89.41085208,sampled,2,2
43.05393842,-89.41084605,sampled,2,2
43.05519905,-89.41083398,sampled,2,2
43.05582937,-89.41082795,sampled,2,2
43.05709001,-89.41081588,sampled,2,2
43.0517301,-89.41043742,sampled,2,2
43.05299073,-89.41042535,sampled,2,2
43.05362105,-89.41041931,sampled,2,2
43.05425137,-89.41041327,sampled,2,2
43.05488168,-89.41040723,sampled,2,2
43.055512,-89.4104012,sampled,2,2
43.05614232,-89.41039516,sampled,2,2
43.05677263,-89.41038912,sampled,2,2
43.05740295,-89.41038308,sampled,2,2
43.05204304,-89.41000466,sampled,2,2
43.05267336,-89.40999862,sampled,2,2
43.05330368,-89.40999258,sampled,2,2
43.05456431,-89.40998049,sampled,2,2
43.05519463,-89.40997445,sampled,2,2
43.05582494,-89.40996841,sampled,2,2
43.05645526,-89.40996236,sampled,2,2
43.05708558,-89.40995632,sampled,2,2
43.05550757,-89.40954166,sampled,2,2
43.05613788,-89.40953561,sampled,2,2
43.0567682,-89.40952956,sampled,2,2
43.05645082,-89.40910281,sampled,2,2
43.05771146,-89.40909071,sampled,2,2
43.05738518,-89.40694483,sampled,2,2
43.05183023,-89.4302056,sampled,3,3
43.04962197,-89.42979629,sampled,3,3
43.05523425,-89.41771024,sampled,3,3
43.05742061,-89.41382133,sampled,3,3
43.05088261,-89.42978461,sampled,0,0
43.050248,-89.42893099,sampled,0,0
43.05119134,-89.42849247,sampled,0,0
43.05182166,-89.42848662,sampled,0,0
43.05245198,-89.42848077,sampled,0,0
43.05087403,-89.42806566,sampled,0,0
43.05150435,-89.42805981,sampled,0,0
43.05213467,-89.42805395,sampled,0,0
43.05055672,-89.42763886,sampled,0,0
43.05118704,-89.427633,sampled,0,0
43.05181736,-89.42762713,sampled,0,0
43.05244768,-89.42762127,sampled,0,0
43.053078,-89.42761541,sampled,0,0
43.05150005,-89.42720032,sampled,0,0
43.05213037,-89.42719446,sampled,0,0
43.05276069,-89.42718859,sampled,0,0
43.05339101,-89.42718272,sampled,0,0
43.05402133,-89.42717686,sampled,0,0
43.05118274,-89.42677352,sampled,0,0
43.05181306,-89.42676765,sampled,0,0
43.05244338,-89.42676178,sampled,0,0
43.0530737,-89.42675591,sampled,0,0
43.05370402,-89.42675003,sampled,0,0
43.05149575,-89.42634084,sampled,0,0
43.05212607,-89.42633497,sampled,0,0
43.05275639,-89.42632909,sampled,0,0
43.0533867,-89.42632322,sampled,0,0
43.05401702,-89.42631734,sampled,0,0
43.05180875,-89.42590816,sampled,0,0
43.05243907,-89.42590228,sampled,0,0
43.05306939,-89.4258964,sampled,0,0
43.05369971,-89.42589052,sampled,0,0
43.05212176,-89.42547547,sampled,0,0
43.05275207,-89.42546959,sampled,0,0
43.05401271,-89.42545782,sampled,0,0
43.05464303,-89.42545194,sampled,0,0
43.05180444,-89.42504867,sampled,0,0
43.05243476,-89.42504278,sampled,0,0
43.05306507,-89.4250369,sampled,0,0
43.05369539,-89.42503101,sampled,0,0
43.05432571,-89.42502512,sampled,0,0
43.05148712,-89.42462188,sampled,0,0
43.05211744,-89.42461598,sampled,0,0
43.05274776,-89.42461009,sampled,0,0
43.05337807,-89.4246042,sampled,0,0
43.05400839,-89.4245983,sampled,0,0
43.0511698,-89.42419508,sampled,0,0
43.05180012,-89.42418919,sampled,0,0
43.05243043,-89.42418329,sampled,0,0
43.05306075,-89.42417739,sampled,0,0
43.05369107,-89.42417149,sampled,0,0
43.05211311,-89.42375649,sampled,0,0
43.05274343,-89.42375059,sampled,0,0
43.05337375,-89.42374469,sampled,0,0
43.05400407,-89.42373879,sampled,0,0
43.05179579,-89.4233297,sampled,0,0
43.05242611,-89.42332379,sampled,0,0
43.05305643,-89.42331789,sampled,0,0
43.05368674,-89.42331198,sampled,0,0
43.05210878,-89.422897,sampled,0,0
43.0527391,-89.42289109,sampled,0,0
43.05336942,-89.42288518,sampled,0,0
43.05399974,-89.42287927,sampled,0,0
43.05179145,-89.42247021,sampled,0,0
43.05242177,-89.4224643,sampled,0,0
43.05305209,-89.42245838,sampled,0,0
43.05368241,-89.42245247,sampled,0,0
43.05431273,-89.42244655,sampled,0,0
43.05210444,-89.42203751,sampled,0,0
43.05273476,-89.42203159,sampled,0,0
43.0539954,-89.42201975,sampled,0,0
43.05241743,-89.4216048,sampled,0,0
43.05304775,-89.42159888,sampled,0,0
43.05367807,-89.42159296,sampled,0,0
43.05273042,-89.42117209,sampled,0,0
43.05336074,-89.42116616,sampled,0,0
43.05399105,-89.42116024,sampled,0,0
43.05462137,-89.42115431,sampled,0,0
43.05241308,-89.42074531,sampled,0,0
43.0530434,-89.42073938,sampled,0,0
43.05367372,-89.42073344,sampled,0,0
43.05272607,-89.42031259,sampled,0,0
43.05335639,-89.42030666,sampled,0,0
43.05240873,-89.41988581,sampled,0,0
43.05303905,-89.41987987,sampled,0,0
43.05493,-89.41986205,sampled,0,0
43.05397798,-89.41858169,sampled,0,0
43.0546083,-89.41857573,sampled,0,0
43.05428658,-89.41728943,sampled,0,0
43.05018733,-89.41689848,sampled,0,0
43.05333892,-89.41686863,sampled,0,0
43.05522987,-89.41685071,sampled,0,0
43.05176093,-89.41645381,sampled,0,0
43.05554284,-89.41641795,sampled,0,0
43.05081327,-89.41603304,sampled,0,0
43.05522549,-89.41599118,sampled,0,0
43.05585581,-89.41598519,sampled,0,0
43.05175655,-89.41559433,sampled,0,0
43.05490814,-89.4155644,sampled,0,0
43.05553845,-89.41555842,sampled,0,0
43.05616877,-89.41555243,sampled,0,0
43.05585142,-89.41512565,sampled,0,0
43.05427343,-89.41471087,sampled,0,0
43.05490374,-89.41470487,sampled,0,0
43.05553406,-89.41469888,sampled,0,0
43.05458639,-89.41427811,sampled,0,0
43.0552167,-89.41427211,sampled,0,0
43.05647734,-89.41426011,sampled,0,0
43.05489934,-89.41384535,sampled,0,0
43.05552966,-89.41383934,sampled,0,0
43.05615998,-89.41383334,sampled,0,0
43.0567903,-89.41382733,sampled,0,0
43.05584262,-89.41340657,sampled,0,0
43.05615557,-89.41297379,sampled,0,0
43.05770257,-89.40737157,sampled,0,0
43.05022216,-89.42377419,Shallow,10,10
43.05744255,-89.41811915,Shallow,10,10
43.05582051,-89.40910887,Shallow,10,10
43.05772474,-89.41166941,Swim area,10,10
43.05740738,-89.41124264,Swim area,10,10
